time,smoothed_power
4.368810735400075e-07,6.093090570664887
0.00999043705565228,12.405339789164632
0.01998043723023102,18.13300157826327
0.029970437404806205,23.647531029914425
0.039960437579384944,28.287653000690753
0.04995043775396368,32.593323153106226
0.05994043792854242,36.57433528978215
0.06993043810311761,40.410740338942446
0.07992043827769635,43.2323476159914
0.08991043845227509,46.08269673880299
0.09990043862685027,48.45832624211539
0.10989043880142901,50.419782305240254
0.11988043897600775,52.27505043614781
0.12987043915058294,53.664703192217964
0.13986043932516168,54.6390662082211
0.14985043949974042,55.656202049129476
0.15984043967431916,56.67170661591383
0.16983043984889434,57.764702793034516
0.17982044002347308,58.624464154499954
0.18981044019805182,59.610497415104966
0.199800440372627,60.67132550818074
0.20979044054720575,62.0376481813034
0.2197804407217845,62.83222182969129
0.22977044089635967,63.03172950019535
0.2397604410709384,63.40490222423524
0.24975044124551715,63.964252063717566
0.2597404414200959,63.51337428878172
0.2697304415946711,63.258226012684084
0.2797204417692498,62.99365927248866
0.28971044194382856,62.44624831457879
0.29970044211840374,62.360853709619626
0.3096904422929825,62.3883670192264
0.3196804424675612,62.34622037833904
0.3296704426421364,61.954923949284904
0.33966044281671515,61.33311411707165
0.3496504429912939,61.12812405094409
0.3596404431658726,61.1360373455944
0.3696304433404478,60.93006448330384
0.37962044351502655,60.335652230171675
0.3896104436896053,59.90017347672789
0.3996004438641805,59.438935081235634
0.4095904440387592,59.58642550812574
0.41958044421333796,59.36119738513371
0.4295704443879167,59.03184580141962
0.4395604445624919,58.32939585066263
0.4495504447370706,57.60529967479497
0.45954044491164936,57.286608317865785
0.46953044508622455,56.52158973542244
0.4795204452608033,56.01438241020864
0.489510445435382,56.26498349441325
0.4995004456099572,55.718788171743896
0.509490445784536,55.779370499312115
0.5194804459591147,55.902564758851184
0.5294704461336934,56.22153939959491
0.5394604463082686,56.16341751229867
0.5494504464828474,56.821199936818296
0.5594404466574261,56.71969792978558
0.5694304468320013,56.98418213957718
0.57942044700658,56.81532504973939
0.5894104471811588,56.43551761012616
0.599400447355734,55.964675357850965
0.6093904475303127,55.50824381200665
0.6193804477048914,55.21268568996974
0.6293704478794702,54.762213989333425
0.6393604480540453,54.56208684992229
0.6493504482286241,54.71095184472297
0.6593404484032028,54.511501676091854
0.669330448577778,53.96996611001689
0.6793204487523568,54.272956039314195
0.6893104489269355,54.32848682303249
0.6993004491015107,54.89566120935443
0.7092904492760894,55.29345136916032
0.7192804494506682,55.3243416915502
0.7292704496252469,55.686852125724506
0.7392604497998221,55.81550993777974
0.7492504499744008,55.736520110336336
0.7592404501489796,55.29255233948962
0.7692304503235547,54.765990677468885
0.7792204504981335,54.547414987093276
0.7892104506727122,54.430489759897696
0.7992004508472874,53.63790279214839
0.8091904510218662,53.415830467820626
0.8191804511964449,53.0512557627534
0.8291704513710236,52.46318790205032
0.8391604515455988,51.70432312158041
0.8491504517201776,51.299175955219006
0.8591404518947563,50.323010471364604
0.8691304520693315,49.70892939316779
0.8791204522439102,49.2446408229141
0.889110452418489,49.53493489867861
0.8991004525930641,50.21853291425336
0.9090904527676429,50.19641382650019
0.9190804529422216,50.11299292366441
0.9290704531168004,49.88567180538772
0.9390604532913756,49.58741513817865
0.9490504534659543,49.61284275964741
0.959040453640533,49.49191406567931
0.9690304538151082,49.32245281355966
0.979020453989687,49.80010352233276
0.9890104541642657,49.91508623408742
0.9990004543388409,49.67225664566755
1.0089904545134196,49.77151770898459
1.0189804546879984,49.97818608649604
1.028970454862577,50.069267171359336
1.0389604550371523,50.09417700698916
1.048950455211731,50.016432044590424
1.0589404553863098,50.41494095523285
1.068930455560885,50.64247178751626
1.0789204557354637,50.74658588003595
1.0889104559100424,50.864018847382376
1.0989004560846176,51.42851270431977
1.1088904562591964,51.88890333560938
1.118880456433775,52.636979272342145
1.1288704566083538,54.19969810283921
1.138860456782929,55.48381812620551
1.1488504569575078,56.623826869694334
1.1588404571320865,57.51558765704135
1.1688304573066617,58.79297618306283
1.1788204574812404,59.98078294496067
1.1888104576558192,61.219799613016505
1.1988004578303944,62.01282367163567
1.208790458004973,62.86193061118179
1.2187804581795518,63.68960618138006
1.2287704583541306,64.57700230644711
1.2387604585287058,65.07079591356275
1.2487504587032845,65.57200675537764
1.2587404588778632,66.42957216465403
1.2687304590524384,66.7462659586777
1.2787204592270172,67.43406154401387
1.288710459401596,67.86731010696276
1.2987004595761746,67.80375279794697
1.3086904597507498,67.583033362188
1.3186804599253286,68.40994284929153
1.3286704600999073,68.5094421305189
1.3386604602744825,68.5225417572506
1.3486504604490612,69.13425660248512
1.35864046062364,69.10612652536483
1.3686304607982152,68.78916133203388
1.378620460972794,69.64059334187887
1.3886104611473726,69.45014867092
1.3986004613219514,70.19027974004936
1.4085904614965266,70.05270413072294
1.4185804616711053,70.59841059711627
1.428570461845684,70.64496810437953
1.4385604620202592,71.11149976946564
1.448550462194838,71.2152684014296
1.4585404623694167,71.32620820327361
1.4685304625439919,71.30542448557678
1.4785204627185706,71.90868314842294
1.4885104628931494,71.29580338485255
1.498500463067728,70.90550079727713
1.5084904632423033,70.99340960420005
1.518480463416882,70.82093790783523
1.5284704635914608,70.21089636277591
1.538460463766036,69.55488078711254
1.5484504639406147,68.84838743562015
1.5584404641151934,68.56322661050118
1.5684304642897686,68.54732093730912
1.5784204644643474,68.87674320216485
1.588410464638926,68.96442092086276
1.5984004648135048,68.6568902385716
1.60839046498808,68.63364348538313
1.6183804651626588,68.3906528130473
1.6283704653372375,68.0662945932029
1.6383604655118127,68.38525351151907
1.6483504656863914,68.73520630029837
1.6583404658609702,68.33213702674554
1.6683304660355454,67.55213357718173
1.678320466210124,67.10742321900962
1.6883104663847028,66.25637811923403
1.6983004665592816,65.53752883478094
1.7082904667338568,64.9389798405279
1.7182804669084355,64.30050100457287
1.7282704670830142,63.37079707905781
1.7382604672575894,63.31512569110631
1.7482504674321682,62.68244913601836
1.758240467606747,62.40862781950717
1.768230467781322,61.56752244496644
1.7782204679559008,61.303674836800624
1.7882104681304796,60.331757654928815
1.7982004683050583,59.816694704847436
1.8081904684796335,59.442918817890266
1.8181804686542122,58.38934304721387
1.828170468828791,56.86628897404962
1.8381604690033662,55.4943239179082
1.848150469177945,54.431422379628316
1.8581404693525236,53.15532575558844
1.8681304695270988,51.62988877190866
1.8781204697016776,50.62521303444111
1.8881104698762563,49.07591622657249
1.898100470050835,47.643279831642026
1.9080904702254102,46.48001451085516
1.918080470399989,45.36985700676048
1.9280704705745677,44.20636447493676
1.938060470749143,43.18767127197583
1.9480504709237216,42.0507142309376
1.9580404710983004,41.15234760115149
1.9680304712728756,40.240095517737196
1.9780204714474543,39.38769244011339
1.988010471622033,38.51409547290075
1.9980004717966118,37.78816186160737
2.007990471971187,36.6555713140922
2.0179804721457657,35.474713580971056
2.0279704723203444,34.7195674919485
2.0379604724949196,34.3370646868332
2.0479504726694984,33.94611910806448
2.057940472844077,33.56533146545976
2.0679304730186523,33.219994521351445
2.077920473193231,32.4765619335854
2.0879104733678098,32.15451599436495
2.0979004735423885,31.772789215770214
2.1078904737169637,31.642738451131756
2.1178804738915424,31.815664403408448
2.127870474066121,32.82106385814076
2.1378604742406964,33.80399563779004
2.147850474415275,34.98193609403844
2.157840474589854,36.320420807604414
2.1678304747644326,37.79977477890202
2.1778204749390078,39.463142295574016
2.1878104751135865,40.29109989542362
2.1978004752881652,41.171925828568654
2.2077904754627404,41.81842462293617
2.217780475637319,42.361495743465156
2.227770475811898,42.85182220275196
2.237760475986473,43.403679142318126
2.247750476161052,44.16551783051955
2.2577404763356306,44.74997572184633
2.2677304765102093,45.5035089881619
2.2777204766847845,46.05616378957265
2.2877104768593632,47.21026449703148
2.297700477033942,47.600868327977636
